,NO2,PM10,O3_max,O3_8h,SO2,CO
2013-01-01,115.0,64.0,35,19,15,2.7
2013-01-02,75.0,144.0,10,7,13,3
2013-01-03,68.0,52.0,25,16,10,1.8
2013-01-04,77.0,40.0,30,18,12,1.5
2013-01-05,81.0,79.0,13,9,10,2.2
2013-01-06,71.0,97.0,18,11,7,2.3
2013-01-07,106.0,220.0,29,16,5,2.9
2013-01-08,78.0,116.0,7,7,4,2.7
2013-01-09,78.0,43.0,10,8,4,1.5
2013-01-10,72.0,68.0,6,6,4,1.4
2013-01-11,78.0,77.0,13,7,4,1.6
2013-01-12,73.0,89.0,15,7,3,1.9
2013-01-13,72.0,54.0,25,15,5,2
2013-01-14,55.0,39.0,44,38,< 3,1.2
2013-01-15,63.0,21.0,54,46,5,0.8
2013-01-16,63.0,25.0,22,13,4,0.8
2013-01-17,42.0,10.0,55,48,3,0.6
2013-01-18,71.0,22.0,40,41,3,1
2013-01-19,82.0,39.0,36,18,4,1.4
2013-01-20,78.0,58.0,25,15,3,1.7
2013-01-21,65.0,34.0,36,30,,1.1
2013-01-22,58.0,35.0,7,5,< 3,1.2
2013-01-23,73.0,30.0,29,15,< 3,0.9
2013-01-24,80.0,26.0,48,31,16,1.1
2013-01-25,83.0,28.0,41,22,5,0.8
2013-01-26,73.0,24.0,58,45,7,0.8
2013-01-27,120.0,61.0,52,40,5,2.1
2013-01-28,95.0,96.0,43,28,7,2.4
2013-01-29,87.0,68.0,15,8,3,1.6
2013-01-30,74.0,42.0,10,8,< 3,1.1
2013-01-31,87.0,57.0,16,11,3,1.1
2013-02-01,95.0,72.0,26,16,3,1.2
2013-02-02,73.0,71.0,24,14,6,1.1
2013-02-03,63.0,41.0,73,61,4,0.9
2013-02-04,91.0,24.0,72,63,3,1.2
2013-02-05,121.0,54.0,45,28,3,2.1
2013-02-06,119.0,64.0,16,9,5,2.4
2013-02-07,68.0,39.0,53,39,3,1.7
2013-02-08,161.0,44.0,47,31,3,1.7
2013-02-09,120.0,55.0,57,39,4,2.1
2013-02-10,78.0,44.0,56,39,4,1.8
2013-02-11,61.0,26.0,69,54,3,0.7
2013-02-12,70.0,37.0,68,56,3,0.9
2013-02-13,102.0,34.0,70,68,5,1.6
2013-02-14,109.0,51.0,37,19,3,1.7
2013-02-15,141.0,52.0,57,38,5,1.8
2013-02-16,141.0,69.0,56,37,6,2.6
2013-02-17,113.0,61.0,79,61,4,2.8
2013-02-18,47.0,28.0,79,71,4,1.8
2013-02-19,118.0,41.0,84,71,5,1.6
2013-02-20,115.0,73.0,71,57,3,1.3
2013-02-21,111.0,80.0,53,36,5,1.5
2013-02-22,61.0,14.0,61,48,3,0.7
2013-02-23,85.0,24.0,65,61,5,0.6
2013-02-24,73.0,24.0,79,63,3,0.6
2013-02-25,28.0,16.0,82,76,5,0.4
2013-02-26,115.0,26.0,75,66,4,0.9
2013-02-27,91.0,24.0,83,68,4,0.9
2013-02-28,86.0,29.0,30,18,< 3,1.2
2013-03-01,129.0,36.0,67,53,5,1.8
2013-03-02,93.0,70.0,67,40,4,2.2
2013-03-03,96.0,50.0,74,64,7,1.7
2013-03-04,101.0,85.0,92,70,< 3,1.9
2013-03-05,129.0,64.0,72,58,7,2
2013-03-06,103.0,56.0,66,54,12,1.2
2013-03-07,68.0,30.0,62,42,< 3,0.9
2013-03-08,81.0,,,38,< 3,0.5
2013-03-09,,,,,,
2013-03-10,62.0,39.0,25,19,3,0.8
2013-03-11,44.0,33.0,70,59,< 3,0.9
2013-03-12,79.0,28.0,83,58,3,0.7
2013-03-13,56.0,20.0,72,60,6,0.5
2013-03-14,63.0,19.0,56,49,< 3,0.4
2013-03-15,58.0,13.0,63,52,4,0.5
2013-03-16,85.0,19.0,74,71,< 3,0.6
2013-03-17,59.0,23.0,90,82,4,0.6
2013-03-18,54.0,34.0,90,78,< 3,0.6
2013-03-19,58.0,,94,88,< 3,0.5
2013-03-20,87.0,33.0,87,68,4,0.7
2013-03-21,81.0,44.0,51,41,3,0.9
2013-03-22,90.0,15.0,98,83,< 3,0.6
2013-03-23,106.0,25.0,97,88,4,0.7
2013-03-24,74.0,34.0,91,80,3,0.8
2013-03-25,27.0,22.0,78,75,< 3,0.6
2013-03-26,65.0,21.0,82,77,5,0.5
2013-03-27,77.0,29.0,73,67,5,0.7
2013-03-28,83.0,29.0,78,68,6,0.7
2013-03-29,78.0,45.0,60,45,7,0.7
2013-03-30,80.0,28.0,70,52,< 3,0.7
2013-03-31,58.0,31.0,73,58,< 3,0.8
2013-04-01,42.0,8.0,87,82,< 3,0.5
2013-04-02,49.0,18.0,96,92,6,0.5
2013-04-03,45.0,16.0,96,86,6,0.5
2013-04-04,85.0,16.0,98,88,< 3,0.5
2013-04-05,71.0,23.0,92,83,6,0.5
2013-04-06,68.0,13.0,88,79,< 3,0.6
2013-04-07,56.0,17.0,90,81,4,0.6
2013-04-08,24.0,15.0,90,87,8,0.6
2013-04-09,65.0,17.0,91,85,8,0.6
2013-04-10,62.0,27.0,90,83,5,0.5
2013-04-11,57.0,31.0,101,85,3,0.5
2013-04-12,78.0,36.0,109,93,6,0.5
2013-04-13,83.0,30.0,87,68,< 3,0.5
2013-04-14,62.0,25.0,111,100,< 3,0.6
2013-04-15,42.0,29.0,123,109,5,0.5
2013-04-16,74.0,47.0,120,107,4,0.6
2013-04-17,74.0,37.0,113,105,4,0.6
2013-04-18,113.0,42.0,127,106,4,0.6
2013-04-19,61.0,50.0,137,113,< 3,0.6
2013-04-20,90.0,47.0,133,126,5,0.7
2013-04-21,66.0,28.0,117,103,4,0.5
2013-04-22,33.0,26.0,112,95,4,0.5
2013-04-23,89.0,17.0,91,83,< 3,0.5
2013-04-24,93.0,20.0,112,96,3,0.6
2013-04-25,88.0,20.0,120,105,3,0.8
2013-04-26,46.0,26.0,134,125,< 3,0.5
2013-04-27,71.0,28.0,103,92,3,0.6
2013-04-28,43.0,32.0,90,72,3,0.5
2013-04-29,35.0,22.0,97,90,4,0.4
2013-04-30,61.0,28.0,91,79,< 3,0.4
2013-05-01,84.0,35.0,48,41,< 3,0.8
2013-05-02,56.0,33.0,114,108,5,0.8
2013-05-03,52.0,34.0,87,,3,0.5
2013-05-04,42.0,35.0,94,,< 3,0.5
2013-05-05,56.0,41.0,107,98,3,0.6
2013-05-06,44.0,34.0,101,93,4,0.6
2013-05-07,44.0,12.0,81,69,3,0.4
2013-05-08,78.0,19.0,74,49,< 3,0.6
2013-05-09,75.0,19.0,104,96,6,0.6
2013-05-10,107.0,26.0,134,118,3,0.7
2013-05-11,67.0,36.0,96,73,3,0.8
2013-05-12,41.0,10.0,69,63,< 3,0.4
2013-05-13,39.0,9.0,101,95,< 3,0.3
2013-05-14,57.0,10.0,102,97,< 3,0.3
2013-05-15,60.0,15.0,110,102,4,0.4
2013-05-16,55.0,17.0,112,102,9,0.4
2013-05-17,27.0,22.0,82,84,3,0.3
2013-05-18,45.0,17.0,80,79,< 3,0.3
2013-05-19,34.0,14.0,105,99,4,0.3
2013-05-20,19.0,11.0,98,92,< 3,0.3
2013-05-21,55.0,11.0,111,103,< 3,0.3
2013-05-22,47.0,14.0,106,99,< 3,0.3
2013-05-23,73.0,14.0,109,103,< 3,0.4
2013-05-24,61.0,14.0,92,,3,0.4
2013-05-25,31.0,7.0,86,74,,
2013-05-26,30.0,7.0,88,81,< 3,0.3
2013-05-27,26.0,9.0,115,106,< 3,0.3
2013-05-28,36.0,14.0,117,109,< 3,0.4
2013-05-29,49.0,19.0,104,92,4,0.3
2013-05-30,51.0,13.0,96,86,< 3,0.3
2013-05-31,57.0,16.0,79,62,< 3,0.4
2013-06-01,66.0,25.0,58,41,< 3,0.4
2013-06-02,52.0,11.0,94,81,3,0.4
2013-06-03,32.0,14.0,99,89,6,0.5
2013-06-04,57.0,13.0,103,89,5,0.4
2013-06-05,37.0,13.0,117,105,5,0.4
2013-06-06,47.0,16.0,106,95,4,0.4
2013-06-07,53.0,17.0,114,102,3,0.4
2013-06-08,53.0,16.0,131,119,< 3,0.4
2013-06-09,54.0,19.0,150,135,5,0.4
2013-06-10,24.0,17.0,122,103,3,0.4
2013-06-11,45.0,17.0,116,111,< 3,0.3
2013-06-12,42.0,33.0,120,105,4,0.4
2013-06-13,61.0,27.0,129,116,5,0.5
2013-06-14,52.0,21.0,149,137,3,0.4
2013-06-15,61.0,25.0,160,144,4,0.4
2013-06-16,62.0,26.0,163,150,5,0.5
2013-06-17,32.0,28.0,123,115,4,0.4
2013-06-18,45.0,28.0,126,118,3,0.5
2013-06-19,68.0,32.0,125,,,0.4
2013-06-20,63.0,29.0,128,119,4,0.4
2013-06-21,48.0,29.0,133,113,5,0.4
2013-06-22,45.0,23.0,135,126,3,0.3
2013-06-23,37.0,24.0,140,134,4,0.3
2013-06-24,35.0,22.0,137,133,5,0.4
2013-06-25,35.0,13.0,87,90,< 3,0.3
2013-06-26,37.0,14.0,99,91,< 3,0.3
2013-06-27,51.0,10.0,90,79,< 3,0.3
2013-06-28,37.0,,95,87,3,0.3
2013-06-29,55.0,,94,83,< 3,0.6
2013-06-30,58.0,18.0,116,106,< 3,0.6
2013-07-01,52.0,21.0,141,125,9,0.5
2013-07-02,50.0,16.0,120,111,< 3,0.3
2013-07-03,48.0,19.0,115,108,3,0.3
2013-07-04,51.0,24.0,135,119,7,0.4
2013-07-05,56.0,18.0,137,123,3,0.4
2013-07-06,61.0,21.0,147,131,4,0.4
2013-07-07,66.0,18.0,123,113,7,0.4
2013-07-08,46.0,19.0,133,126,3,0.4
2013-07-09,64.0,26.0,114,108,3,0.5
2013-07-10,64.0,28.0,162,142,5,0.5
2013-07-11,71.0,27.0,157,138,3,0.5
2013-07-12,51.0,26.0,177,161,< 3,0.5
2013-07-13,35.0,29.0,134,118,3,0.4
2013-07-14,32.0,20.0,144,126,4,0.4
2013-07-15,45.0,18.0,136,127,3,0.4
2013-07-16,63.0,22.0,159,144,3,0.4
2013-07-17,59.0,25.0,127,117,3,0.4
2013-07-18,61.0,25.0,141,127,< 3,0.4
2013-07-19,64.0,24.0,138,119,3,0.5
2013-07-20,71.0,27.0,171,147,3,0.5
2013-07-21,65.0,,171,155,3,0.6
2013-07-22,84.0,30.0,148,135,7,0.7
2013-07-23,67.0,28.0,132,124,8,0.6
2013-07-24,73.0,29.0,176,160,3,0.5
2013-07-25,65.0,26.0,184,158,6,0.5
2013-07-26,43.0,26.0,175,165,4,0.4
2013-07-27,49.0,31.0,177,167,< 3,0.5
2013-07-28,49.0,29.0,167,153,< 3,0.5
2013-07-29,37.0,27.0,154,142,4,0.5
2013-07-30,36.0,21.0,91,88,< 3,0.4
2013-07-31,64.0,10.0,113,105,< 3,0.4
2013-08-01,70.0,17.0,142,131,3,0.5
2013-08-02,92.0,34.0,179,159,6,0.7
2013-08-03,104.0,34.0,185,163,4,0.8
2013-08-04,75.0,34.0,187,172,3,0.9
2013-08-05,51.0,31.0,167,158,< 3,0.7
2013-08-06,49.0,33.0,210,188,< 3,0.6
2013-08-07,46.0,34.0,197,179,3,0.7
2013-08-08,37.0,31.0,134,120,3,0.7
2013-08-09,41.0,30.0,122,109,4,0.5
2013-08-10,30.0,23.0,135,117,4,0.3
2013-08-11,61.0,12.0,118,106,3,0.4
2013-08-12,56.0,17.0,131,124,< 3,0.5
2013-08-13,42.0,18.0,158,146,< 3,0.4
2013-08-14,50.0,22.0,152,145,< 3,0.3
2013-08-15,32.0,9.0,101,113,< 3,0.3
2013-08-16,61.0,13.0,123,116,3,0.4
2013-08-17,56.0,18.0,134,127,< 3,0.4
2013-08-18,63.0,23.0,163,146,< 3,0.5
2013-08-19,48.0,22.0,158,148,< 3,0.6
2013-08-20,49.0,24.0,153,137,< 3,0.4
2013-08-21,29.0,7.0,81,97,< 3,0.3
2013-08-22,79.0,,122,111,4,0.4
2013-08-23,43.0,19.0,137,124,4,0.4
2013-08-24,54.0,25.0,151,132,< 3,0.5
2013-08-25,34.0,17.0,137,128,3,0.4
2013-08-26,20.0,24.0,116,108,< 3,0.4
2013-08-27,45.0,10.0,103,91,3,0.4
2013-08-28,35.0,12.0,97,82,< 3,0.4
2013-08-29,36.0,,125,113,4,0.4
2013-08-30,55.0,13.0,85,83,5,0.4
2013-08-31,82.0,17.0,104,97,4,0.5
2013-09-01,66.0,24.0,138,119,4,0.6
2013-09-02,52.0,21.0,123,111,3,0.6
2013-09-03,50.0,13.0,101,92,3,0.4
2013-09-04,61.0,23.0,137,117,6,0.5
2013-09-05,61.0,24.0,126,109,7,0.5
2013-09-06,62.0,27.0,134,110,7,0.4
2013-09-07,63.0,24.0,106,90,6,0.5
2013-09-08,56.0,23.0,124,107,4,0.6
2013-09-09,41.0,24.0,114,101,5,0.5
2013-09-10,101.0,24.0,108,100,< 3,0.4
2013-09-11,40.0,17.0,101,88,< 3,0.4
2013-09-12,40.0,8.0,68,54,< 3,0.4
2013-09-13,55.0,11.0,100,85,3,0.3
2013-09-14,78.0,19.0,103,82,< 3,0.4
2013-09-15,58.0,22.0,121,103,5,0.5
2013-09-16,39.0,34.0,101,92,9,0.5
2013-09-17,45.0,16.0,88,75,5,0.4
2013-09-18,57.0,14.0,83,73,6,0.4
2013-09-19,69.0,16.0,32,24,3,0.7
2013-09-20,56.0,19.0,90,78,3,0.7
2013-09-21,60.0,16.0,80,62,4,0.4
2013-09-22,60.0,20.0,91,81,5,0.5
2013-09-23,53.0,18.0,87,78,4,0.5
2013-09-24,67.0,26.0,124,96,3,0.6
2013-09-25,78.0,46.0,127,104,4,0.6
2013-09-26,95.0,47.0,116,103,< 3,0.6
2013-09-27,77.0,39.0,92,78,< 3,0.5
2013-09-28,46.0,32.0,99,81,< 3,0.5
2013-09-29,42.0,44.0,92,76,3,0.5
2013-09-30,34.0,27.0,69,55,< 3,0.5
2013-10-01,52.0,7.0,48,44,4,0.5
2013-10-02,72.0,14.0,71,51,3,0.5
2013-10-03,72.0,17.0,73,62,4,0.4
2013-10-04,61.0,26.0,56,49,< 3,0.4
2013-10-05,58.0,25.0,50,41,< 3,0.4
2013-10-06,51.0,32.0,48,41,3,0.4
2013-10-07,36.0,17.0,47,43,< 3,0.5
2013-10-08,62.0,21.0,48,37,5,0.6
2013-10-09,78.0,35.0,52,45,4,0.6
2013-10-10,77.0,40.0,64,56,6,0.9
2013-10-11,63.0,45.0,54,34,6,1
2013-10-12,87.0,15.0,69,65,3,0.6
2013-10-13,66.0,17.0,64,54,< 3,0.8
2013-10-14,54.0,19.0,77,66,< 3,0.8
2013-10-15,62.0,40.0,17,17,7,0.7
2013-10-16,65.0,51.0,41,21,< 3,0.7
2013-10-17,87.0,68.0,39,24,< 3,0.9
2013-10-18,91.0,,71,47,< 3,0.9
2013-10-19,79.0,58.0,66,44,4,1
2013-10-20,70.0,70.0,66,47,6,1
2013-10-21,58.0,95.0,59,39,3,1.2
2013-10-22,63.0,53.0,41,38,< 3,0.8
2013-10-23,61.0,56.0,36,25,< 3,0.9
2013-10-24,64.0,39.0,57,47,< 3,0.6
2013-10-25,69.0,20.0,52,40,3,0.8
2013-10-26,69.0,32.0,53,36,< 3,0.8
2013-10-27,65.0,46.0,27,15,< 3,1.4
2013-10-28,44.0,37.0,52,42,< 3,1.6
2013-10-29,70.0,50.0,33,21,< 3,0.8
2013-10-30,67.0,39.0,40,11,< 3,0.8
2013-10-31,53.0,18.0,40,34,< 3,0.6
2013-11-01,98.0,22.0,63,50,< 3,1.7
2013-11-02,80.0,36.0,62,44,< 3,1.8
2013-11-03,62.0,60.0,26,18,< 3,1
2013-11-04,48.0,52.0,31,24,< 3,1
2013-11-05,71.0,32.0,20,12,3,0.7
2013-11-06,,19.0,46,37,< 3,1.3
2013-11-07,,50.0,28,17,< 3,1.8
2013-11-08,,65.0,43,,5,
2013-11-09,75.0,68.0,17,10,< 3,2.1
2013-11-10,51.0,49.0,30,18,< 3,0.9
2013-11-11,46.0,35.0,34,28,< 3,0.6
2013-11-12,68.0,15.0,62,38,< 3,0.5
2013-11-13,74.0,,52,44,< 3,0.7
2013-11-14,65.0,24.0,35,20,7,0.7
2013-11-15,52.0,20.0,36,22,4,0.6
2013-11-16,40.0,10.0,35,31,3,0.6
2013-11-17,63.0,22.0,53,39,3,0.7
2013-11-18,75.0,31.0,62,44,3,1.3
2013-11-19,71.0,45.0,22,13,3,1.3
2013-11-20,55.0,18.0,41,38,< 3,0.8
2013-11-21,72.0,18.0,53,38,< 3,1
2013-11-22,65.0,12.0,55,36,< 3,1
2013-11-23,83.0,12.0,59,44,< 3,0.7
2013-11-24,31.0,9.0,46,39,< 3,0.7
2013-11-25,69.0,14.0,46,35,< 3,1.3
2013-11-26,89.0,20.0,71,47,,1.4
2013-11-27,103.0,21.0,56,38,3,1.3
2013-11-28,97.0,24.0,44,25,< 3,1.1
2013-11-29,108.0,42.0,44,28,3,1.7
2013-11-30,132.0,94.0,15,10,5,2.8
2013-12-01,98.0,74.0,43,19,4,3
2013-12-02,82.0,26.0,61,46,< 3,1.1
2013-12-03,95.0,28.0,52,38,< 3,1.1
2013-12-04,146.0,47.0,31,17,5,2.1
2013-12-05,139.0,96.0,8,6,6,3.7
2013-12-06,157.0,94.0,20,9,4,3.9
2013-12-07,116.0,85.0,13,8,3,3.3
2013-12-08,100.0,87.0,8,6,< 3,2.1
2013-12-09,93.0,62.0,49,30,3,2.3
2013-12-10,82.0,91.0,7,5,3,2.5
2013-12-11,134.0,99.0,11,6,4,3.3
2013-12-12,80.0,94.0,8,5,4,3.3
2013-12-13,66.0,61.0,5,4,< 3,1.8
2013-12-14,80.0,55.0,4,< 4,3,1.8
2013-12-15,91.0,60.0,4,< 4,3,2
2013-12-16,78.0,74.0,21,10,< 3,2.2
2013-12-17,94.0,92.0,9,6,4,2.9
2013-12-18,134.0,134.0,6,5,5,3.8
2013-12-19,178.0,157.0,6,5,6,4.3
2013-12-20,108.0,119.0,7,5,4,4.1
2013-12-21,85.0,62.0,6,5,< 3,1.7
2013-12-22,63.0,72.0,4,< 4,< 3,1.8
2013-12-23,49.0,75.0,< 4,< 4,< 3,1.7
2013-12-24,52.0,65.0,5,< 4,< 3,1.1
2013-12-25,44.0,43.0,24,16,3,1.1
2013-12-26,49.0,43.0,61,42,< 3,0.8
2013-12-27,54.0,23.0,71,68,< 3,0.6
2013-12-28,78.0,29.0,24,19,< 3,1.7
2013-12-29,76.0,46.0,28,15,< 3,1.9
2013-12-30,55.0,30.0,28,23,< 3,1.7
2013-12-31,68.0,16.0,52,36,< 3,1
2014-01-01,75.0,34.0,46,23,< 3,1.6
2014-01-02,72.0,65.0,46,25,< 3,1.7
2014-01-03,63.0,53.0,19,10,< 3,1.9
2014-01-04,50.0,39.0,30,21,< 3,1
2014-01-05,47.0,43.0,11,5,< 3,1.2
2014-01-06,57.0,22.0,43,32,< 3,0.9
2014-01-07,71.0,35.0,36,20,< 3,1.8
2014-01-08,68.0,74.0,11,6,< 3,1.9
2014-01-09,69.0,84.0,6,4,< 3,1.6
2014-01-10,67.0,60.0,6,5,< 3,0.9
2014-01-11,65.0,78.0,4,4,< 3,1.3
2014-01-12,73.0,85.0,4,< 4,< 3,1.8
2014-01-13,63.0,81.0,10,6,< 3,2
2014-01-14,82.0,122.0,18,8,< 3,1.4
2014-01-15,67.0,35.0,29,11,3,1.3
2014-01-16,55.0,32.0,17,9,< 3,
2014-01-17,58.0,40.0,10,7,< 3,0.8
2014-01-18,66.0,31.0,18,11,< 3,0.8
2014-01-19,58.0,30.0,25,8,< 3,0.9
2014-01-20,49.0,26.0,43,32,< 3,0.7
2014-01-21,65.0,27.0,17,18,< 3,1
2014-01-22,85.0,44.0,14,9,3,2.3
2014-01-23,89.0,52.0,17,10,< 3,2.4
2014-01-24,81.0,82.0,4,4,< 3,2.6
2014-01-25,62.0,18.0,22,17,< 3,1.3
2014-01-26,81.0,34.0,37,26,3,1.9
2014-01-27,74.0,51.0,43,30,< 3,2.2
2014-01-28,54.0,38.0,57,37,< 3,1.3
2014-01-29,86.0,26.0,62,58,3,0.9
2014-01-30,,48.0,30,,3,1.1
2014-01-31,59.0,23.0,51,41,< 3,0.7
2014-02-01,93.0,29.0,65,54,< 3,0.9
2014-02-02,47.0,20.0,56,49,< 3,0.8
2014-02-03,23.0,,54,46,< 3,0.8
2014-02-04,45.0,14.0,53,52,3,0.5
2014-02-05,59.0,19.0,45,42,< 3,0.5
2014-02-06,72.0,24.0,46,40,< 3,0.7
2014-02-07,98.0,20.0,72,48,< 3,1.4
2014-02-08,93.0,46.0,40,17,< 3,1.7
2014-02-09,73.0,30.0,49,34,< 3,1
2014-02-10,67.0,19.0,53,48,< 3,1
2014-02-11,65.0,15.0,57,48,< 3,0.6
2014-02-12,70.0,25.0,41,47,< 3,0.7
2014-02-13,73.0,35.0,35,27,3,1.3
2014-02-14,72.0,51.0,41,15,< 3,1.9
2014-02-15,106.0,31.0,67,37,5,1.2
2014-02-16,91.0,52.0,34,22,< 3,1.5
2014-02-17,66.0,55.0,66,52,< 3,1.3
2014-02-18,68.0,31.0,72,49,< 3,0.8
2014-02-19,89.0,39.0,37,27,< 3,0.8
2014-02-20,60.0,36.0,43,32,< 3,0.6
2014-02-21,63.0,15.0,65,51,< 3,0.7
2014-02-22,73.0,38.0,52,36,< 3,0.8
2014-02-23,56.0,12.0,67,57,< 3,0.7
2014-02-24,93.0,24.0,84,70,3,1.2
2014-02-25,102.0,39.0,72,59,3,1.5
2014-02-26,95.0,47.0,78,52,< 3,1.4
2014-02-27,103.0,56.0,71,43,5,0.8
2014-02-28,80.0,,77,53,3,0.7
2014-03-01,61.0,40.0,62,,< 3,0.8
2014-03-02,27.0,10.0,77,70,3,0.4
2014-03-03,76.0,21.0,79,74,3,0.9
2014-03-04,84.0,34.0,78,62,4,1
2014-03-05,49.0,25.0,71,54,5,0.6
2014-03-06,93.0,29.0,77,64,7,1.1
2014-03-07,93.0,41.0,77,58,8,1.3
2014-03-08,113.0,54.0,87,70,5,1.6
2014-03-09,106.0,53.0,97,82,5,1.7
2014-03-10,119.0,57.0,107,91,< 3,1.5
2014-03-11,74.0,40.0,95,83,3,1.3
2014-03-12,122.0,43.0,100,89,4,1
2014-03-13,133.0,63.0,104,89,4,1.3
2014-03-14,135.0,77.0,92,77,8,1.7
2014-03-15,107.0,99.0,110,83,4,1.6
2014-03-16,90.0,126.0,54,41,4,1.1
2014-03-17,43.0,79.0,127,115,< 3,1
